Results_Name,VSPAERO_History
Results_Timestamp,1764436570
Results_Date,11,29,2025
Results_Time,12,16,10
CLtot,6.751357699999999519e-04,-2.309606723799999956e-02,-3.209059333599999925e-02,-3.232731520999999886e-02,-3.234090097100000144e-02
CLwtot,6.751357699999999519e-04,-2.305362732999999970e-02,-3.205425190399999874e-02,-3.229106827599999979e-02,-3.230503861200000049e-02
CMxi,0.000000000000000000e+00,-4.022314500000000095e-04,-3.648613800000000015e-05,-1.940570000000000019e-07,8.666130000000000323e-07
CMxo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CMxtot,0.000000000000000000e+00,-4.022314500000000095e-04,-3.648613800000000015e-05,-1.940570000000000019e-07,8.666130000000000323e-07
CMyi,0.000000000000000000e+00,-9.726446091200000033e-02,-9.238055136900000242e-02,-9.241548834799999390e-02,-9.240252175200000528e-02
CMyo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CMytot,0.000000000000000000e+00,-9.726446091200000033e-02,-9.238055136900000242e-02,-9.241548834799999390e-02,-9.240252175200000528e-02
CMzi,0.000000000000000000e+00,3.384937300000000101e-05,3.325475000000000123e-06,5.444910000000000017e-07,3.344900000000000259e-07
CMzo,0.000000000000000000e+00,-1.391439999999999918e-07,-1.642799999999999993e-08,-4.480000000000000039e-10,1.209999999999999957e-10
CMztot,0.000000000000000000e+00,3.371022900000000057e-05,3.309048000000000052e-06,5.440430000000000231e-07,3.346109999999999779e-07
CSi,0.000000000000000000e+00,1.607070000000000056e-06,-1.253605999999999903e-06,-1.622082000000000032e-06,-1.654120000000000097e-06
CSiw,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CSo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CStot,0.000000000000000000e+00,1.607070000000000056e-06,-1.253605999999999903e-06,-1.622082000000000032e-06,-1.654120000000000097e-06
CSwtot,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
E,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
Ew,0.000000000000000000e+00,6.682105048980000461e-01,8.478235789510000231e-01,8.398921829159999852e-01,8.449796241979999900e-01
FC_AoA_,-5.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,5.000000000000000000e+00
FC_Cref_,1.666666999999999899e+00
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,5.000000000000000000e+05
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,8.333332999999999657e+00
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,0.000000000000000000e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,0.000000000000000000e+00,-3.117227790355999950e+00,-4.266547741184999687e+00,-4.296391353976999561e+00,-4.297769342081999788e+00
L/Dw,0.000000000000000000e+00,-3.038089055613999889e+00,-4.164628518114000144e+00,-4.192967799324000211e+00,-4.195119328086000188e+00
Mach,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
WallTime,9.499999999399999506e-02,2.509999999970000117e-01,4.179999999980000269e-01,5.719999999999999529e-01,7.609999999990000319e-01
log10( L2Residual ),1.019521432092999946e+00,-2.086579832980000049e-01,-1.259667938850000057e+00,-1.702880347248999948e+00,-2.458409894888999858e+00
log10( MaxResidual ),1.495658683987999948e+00,1.050475876089999927e+00,-1.357846909150000059e-01,-6.024862494070000185e-01,-1.420804754888000065e+00
Results_Name,VSPAERO_History
Results_Timestamp,1764436570
Results_Date,11,29,2025
Results_Time,12,16,10
Alpha,-3.947367999999999988e+00,-3.947367999999999988e+00,-3.947367999999999988e+00,-3.947367999999999988e+00,-3.947367999999999988e+00
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,0.000000000000000000e+00,2.316509300000000037e-05,1.180121000000000089e-06,-1.315231999999999955e-06,-2.332219000000000193e-06
CDiw,0.000000000000000000e+00,1.100706989999999935e-04,9.907628499999999766e-05,9.672652300000000598e-05,9.659881399999999910e-05
CDo,7.727937703999999616e-03,7.732762257999999632e-03,7.732154687000000054e-03,7.731919478000000116e-03,7.731919531999999901e-03
CDtot,7.727937703999999616e-03,7.755927349999999602e-03,7.733334807999999935e-03,7.730604246000000179e-03,7.729587312999999620e-03
CDwtot,7.727937703999999616e-03,7.842832956999999314e-03,7.831230971999999374e-03,7.828646001000000298e-03,7.828518346000000808e-03
CFxi,0.000000000000000000e+00,1.922504419000000070e-03,1.777333368999999908e-03,1.720427070000000004e-03,1.719467572000000014e-03
CFxiw,0.000000000000000000e+00,2.012641353999999796e-03,1.878403873000000042e-03,1.821625771000000065e-03,1.821549333999999964e-03
CFxo,7.746314225000000206e-03,7.751150251000000352e-03,7.750541235999999605e-03,7.750305467000000170e-03,7.750305522000000384e-03
CFxtot,7.746314225000000206e-03,9.673654670000000205e-03,9.527874603999999734e-03,9.470732537000000825e-03,9.469773093999999530e-03
CFxwtot,7.746314225000000206e-03,9.763791605000000581e-03,9.628945108999999863e-03,9.571931238000000453e-03,9.571854855999999481e-03
CFyi,0.000000000000000000e+00,1.611890999999999938e-06,-6.392509999999999846e-07,-9.757059999999999888e-07,-9.651579999999999926e-07
CFyiw,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFyo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFytot,0.000000000000000000e+00,1.611890999999999938e-06,-6.392509999999999846e-07,-9.757059999999999888e-07,-9.651579999999999926e-07
CFywtot,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFzi,0.000000000000000000e+00,2.752435168700000101e-02,2.573990156200000115e-02,2.495146628800000085e-02,2.495233446599999863e-02
CFziw,0.000000000000000000e+00,2.756818513900000100e-02,2.578253038199999903e-02,2.499383802499999946e-02,2.499458545799999876e-02
CFzo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFztot,0.000000000000000000e+00,2.752435168700000101e-02,2.573990156200000115e-02,2.495146628800000085e-02,2.495233446599999863e-02
CFzwtot,0.000000000000000000e+00,2.756818513900000100e-02,2.578253038199999903e-02,2.499383802499999946e-02,2.499458545799999876e-02
CLi,0.000000000000000000e+00,2.759140124000000055e-02,2.580119076600000116e-02,2.501070845699999989e-02,2.501150852299999922e-02
CLiw,0.000000000000000000e+00,2.764133574100000046e-02,2.585067615900000018e-02,2.505994620199999967e-02,2.506068659999999976e-02
CLo,5.332568939999999700e-04,5.335898070000000314e-04,5.335478820000000462e-04,5.335316519999999544e-04,5.335316550000000508e-04
CLtot,5.332568939999999700e-04,2.812499104699999961e-02,2.633473864800000078e-02,2.554424010800000061e-02,2.554504017900000035e-02
CLwtot,5.332568939999999700e-04,2.817492554700000082e-02,2.638422404099999979e-02,2.559347785399999908e-02,2.559421825499999872e-02
CMxi,0.000000000000000000e+00,-1.957184639999999878e-04,-3.652482300000000265e-05,1.704659000000000097e-06,1.701589000000000057e-06
CMxo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CMxtot,0.000000000000000000e+00,-1.957184639999999878e-04,-3.652482300000000265e-05,1.704659000000000097e-06,1.701589000000000057e-06
CMyi,0.000000000000000000e+00,-1.043091191750000063e-01,-1.050934478969999947e-01,-1.046474721030000027e-01,-1.046527910970000003e-01
CMyo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CMytot,0.000000000000000000e+00,-1.043091191750000063e-01,-1.050934478969999947e-01,-1.046474721030000027e-01,-1.046527910970000003e-01
CMzi,0.000000000000000000e+00,1.745331800000000033e-05,3.352022000000000024e-06,3.570630000000000256e-07,3.173080000000000247e-07
CMzo,0.000000000000000000e+00,7.158500000000000209e-08,1.155800000000000000e-08,-5.779999999999999686e-10,-6.059999999999999753e-10
CMztot,0.000000000000000000e+00,1.752490300000000042e-05,3.363580000000000159e-06,3.564859999999999802e-07,3.167020000000000257e-07
CSi,0.000000000000000000e+00,1.611890999999999938e-06,-6.392509999999999846e-07,-9.757059999999999888e-07,-9.651579999999999926e-07
CSiw,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CSo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CStot,0.000000000000000000e+00,1.611890999999999938e-06,-6.392509999999999846e-07,-9.757059999999999888e-07,-9.651579999999999926e-07
CSwtot,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
E,0.000000000000000000e+00,3.486923479775000168e+00,5.985244677637700050e+01,0.000000000000000000e+00,0.000000000000000000e+00
Ew,0.000000000000000000e+00,7.365042777500000470e-01,7.156539034409999944e-01,6.888800981220000175e-01,6.898315952869999990e-01
FC_AoA_,-3.947367900000000152e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,5.000000000000000000e+00
FC_Cref_,1.666666999999999899e+00
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,5.000000000000000000e+05
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,8.333332999999999657e+00
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,0.000000000000000000e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,0.000000000000000000e+00,3.557459990716000053e+00,3.336360238730000205e+00,3.235285064405999833e+00,3.235814217451999930e+00
L/Dw,0.000000000000000000e+00,3.524407046977999780e+00,3.300972254692999819e+00,3.201057526363999983e+00,3.201204300890999832e+00
Mach,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
WallTime,8.599999999599999834e-02,2.489999999960000043e-01,4.209999999949999849e-01,5.669999999949999481e-01,7.560000000009999832e-01
log10( L2Residual ),9.886050609680000489e-01,-2.600665222740000115e-01,-1.154833471512999976e+00,-1.815640256657000018e+00,-2.622402476252999826e+00
log10( MaxResidual ),1.470678428175000052e+00,1.012424912651999964e+00,2.419093364819999981e-01,-6.247957896260000199e-01,-1.455263423407999968e+00
Results_Name,VSPAERO_History
Results_Timestamp,1764436570
Results_Date,11,29,2025
Results_Time,12,16,10
Alpha,-2.894737000000000116e+00,-2.894737000000000116e+00,-2.894737000000000116e+00,-2.894737000000000116e+00,-2.894737000000000116e+00
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,0.000000000000000000e+00,7.299758189999999832e-04,8.375702200000000345e-04,8.462892570000000178e-04,8.412478660000000542e-04
CDiw,0.000000000000000000e+00,6.691755680000000504e-04,7.542397750000000203e-04,7.597303069999999849e-04,7.560186629999999641e-04
CDo,7.736429930999999711e-03,7.770449720999999740e-03,7.780385651000000340e-03,7.780557074000000149e-03,7.780572694999999747e-03
CDtot,7.736429930999999711e-03,8.500425538999999836e-03,8.617955870999999615e-03,8.626846331000000492e-03,8.621820560000000022e-03
CDwtot,7.736429930999999711e-03,8.439625289000000224e-03,8.534625425999999709e-03,8.540287380999999484e-03,8.536591358000000795e-03
CFxi,0.000000000000000000e+00,4.404651029000000197e-03,5.021576126999999744e-03,5.037655188000000374e-03,5.033292915000000221e-03
CFxiw,0.000000000000000000e+00,4.347221210999999662e-03,4.941740174000000194e-03,4.954611339999999767e-03,4.951556408999999853e-03
CFxo,7.746314225000000206e-03,7.780377479999999596e-03,7.790326105000000209e-03,7.790497746999999577e-03,7.790513387999999963e-03
CFxtot,7.746314225000000206e-03,1.218502850900000066e-02,1.281190223200000082e-02,1.282815293499999995e-02,1.282380630199999975e-02
CFxwtot,7.746314225000000206e-03,1.212759869100000013e-02,1.273206627900000040e-02,1.274510908700000021e-02,1.274206979700000068e-02
CFyi,0.000000000000000000e+00,-1.295821000000000099e-06,-1.230829999999999911e-07,-1.981750000000000127e-07,-1.957150000000000025e-07
CFyiw,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFyo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFytot,0.000000000000000000e+00,-1.295821000000000099e-06,-1.230829999999999911e-07,-1.981750000000000127e-07,-1.957150000000000025e-07
CFywtot,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFzi,0.000000000000000000e+00,7.265282442499999827e-02,8.272275329900000140e-02,8.286808662399999803e-02,8.288164441100000224e-02
CFziw,0.000000000000000000e+00,7.272101515199999588e-02,8.279396672500000109e-02,8.293978918399999567e-02,8.295287029700000592e-02
CFzo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFztot,0.000000000000000000e+00,7.265282442499999827e-02,8.272275329900000140e-02,8.286808662399999803e-02,8.288164441100000224e-02
CFzwtot,0.000000000000000000e+00,7.272101515199999588e-02,8.279396672500000109e-02,8.293978918399999567e-02,8.295287029700000592e-02
CLi,0.000000000000000000e+00,7.278255960700000249e-02,8.287079471300000388e-02,8.301675460400000095e-02,8.303007479200000263e-02
CLiw,0.000000000000000000e+00,7.284776304800000268e-02,8.293788545899999365e-02,8.308417185699999707e-02,8.309708200099999442e-02
CLo,3.911981700000000161e-04,3.929184060000000256e-04,3.934208229999999751e-04,3.934294909999999797e-04,3.934302810000000214e-04
CLtot,3.911981700000000161e-04,7.317547801200000035e-02,8.326421553599999692e-02,8.341018409599999794e-02,8.342350507300000384e-02
CLwtot,3.911981700000000161e-04,7.324068145300000054e-02,8.333130628200000056e-02,8.347760134800000231e-02,8.349051228199999564e-02
CMxi,0.000000000000000000e+00,3.887062909999999772e-04,-2.281017000000000102e-06,5.024784000000000136e-06,2.967263999999999802e-06
CMxo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CMxtot,0.000000000000000000e+00,3.887062909999999772e-04,-2.281017000000000102e-06,5.024784000000000136e-06,2.967263999999999802e-06
CMyi,0.000000000000000000e+00,-1.107886396180000066e-01,-1.170098423529999931e-01,-1.168593312579999932e-01,-1.168761961129999999e-01
CMyo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CMytot,0.000000000000000000e+00,-1.107886396180000066e-01,-1.170098423529999931e-01,-1.168593312579999932e-01,-1.168761961129999999e-01
CMzi,0.000000000000000000e+00,-2.532968299999999924e-05,1.030669999999999951e-06,1.809579999999999982e-07,4.783870000000000074e-07
CMzo,0.000000000000000000e+00,-3.620640000000000054e-07,2.033999999999999800e-09,-5.205999999999999600e-09,-2.914000000000000070e-09
CMztot,0.000000000000000000e+00,-2.569174699999999856e-05,1.032705000000000008e-06,1.757519999999999978e-07,4.754729999999999855e-07
CSi,0.000000000000000000e+00,-1.295821000000000099e-06,-1.230829999999999911e-07,-1.981750000000000127e-07,-1.957150000000000025e-07
CSiw,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CSo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CStot,0.000000000000000000e+00,-1.295821000000000099e-06,-1.230829999999999911e-07,-1.981750000000000127e-07,-1.957150000000000025e-07
CSwtot,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
E,0.000000000000000000e+00,7.699723348560000291e-01,8.699829180160000286e-01,8.640554634739999740e-01,8.695124974390000538e-01
Ew,0.000000000000000000e+00,8.414364286640000357e-01,9.676658882149999918e-01,9.640644858079999713e-01,9.690986219880000085e-01
FC_AoA_,-2.894737000000000116e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,5.000000000000000000e+00
FC_Cref_,1.666666999999999899e+00
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,5.000000000000000000e+05
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,8.333332999999999657e+00
FC_Vinf_,1.000000000000000000e+02
FC_Xcg_,0.000000000000000000e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,0.000000000000000000e+00,8.562225416767999420e+00,9.616061622245000606e+00,9.623070983382000065e+00,9.630225334891999722e+00
L/Dw,0.000000000000000000e+00,8.631634765433000567e+00,9.717812009650000249e+00,9.728498368546999231e+00,9.734222773332000145e+00
Mach,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
WallTime,8.200000000200000083e-02,2.340000000040000083e-01,3.860000000059999881e-01,5.190000000000000169e-01,6.930000000070000166e-01
log10( L2Residual ),9.602689020739999526e-01,-6.047376385400000248e-02,-1.353316865143000092e+00,-1.951785115382999924e+00,-2.542851041824000013e+00
log10( MaxResidual ),1.444017357629999943e+00,1.328610468604999983e+00,-1.267756181600000059e-02,-6.896438445810000317e-01,-1.391097319458000081e+00
Results_Name,VSPAERO_History
Results_Timestamp,1764436570
Results_Date,11,29,2025
Results_Time,12,16,10
Alpha,-1.842105000000000103e+00,-1.842105000000000103e+00,-1.842105000000000103e+00,-1.842105000000000103e+00,-1.842105000000000103e+00
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,0.000000000000000000e+00,2.247674052000000079e-03,2.483231882000000185e-03,2.509993209999999888e-03,2.488585323000000200e-03
CDiw,0.000000000000000000e+00,1.924683745000000008e-03,2.111430007000000050e-03,2.130094094999999965e-03,2.114795440000000019e-03
CDo,7.742310988999999595e-03,7.855922317999999155e-03,7.870997419000000730e-03,7.871300882000000290e-03,7.871224125999999946e-03
CDtot,7.742310988999999595e-03,1.010359637099999923e-02,1.035422930100000048e-02,1.038129409200000061e-02,1.035980944799999928e-02
CDwtot,7.742310988999999595e-03,9.780606063000000031e-03,9.982427425999999479e-03,1.000139497700000026e-02,9.986019565000000403e-03
CFxi,0.000000000000000000e+00,6.514666056000000330e-03,7.011706835000000061e-03,7.043346286000000400e-03,7.020665918000000387e-03
CFxiw,0.000000000000000000e+00,6.195380747000000382e-03,6.643648676000000163e-03,6.667217137000000342e-03,6.650581275000000230e-03
CFxo,7.746314225000000206e-03,7.859984298000000091e-03,7.875067193999999576e-03,7.875370813000000247e-03,7.875294018000000493e-03
CFxtot,7.746314225000000206e-03,1.437465035500000085e-02,1.488677402900000050e-02,1.491871709900000065e-02,1.489595993499999958e-02
CFxwtot,7.746314225000000206e-03,1.405536504500000047e-02,1.451871587000000061e-02,1.454258795100000015e-02,1.452587529299999985e-02
CFyi,0.000000000000000000e+00,-2.377534000000000198e-06,6.913640000000000225e-07,6.598169999999999585e-07,6.604560000000000213e-07
CFyiw,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFyo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFytot,0.000000000000000000e+00,-2.377534000000000198e-06,6.913640000000000225e-07,6.598169999999999585e-07,6.604560000000000213e-07
CFywtot,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFzi,0.000000000000000000e+00,1.326362093160000089e-01,1.407626357890000013e-01,1.409138796119999981e-01,1.408746588989999993e-01
CFziw,0.000000000000000000e+00,1.327566003800000061e-01,1.408850154519999953e-01,1.410372056370000071e-01,1.409958742140000054e-01
CFzo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CFztot,0.000000000000000000e+00,1.326362093160000089e-01,1.407626357890000013e-01,1.409138796119999981e-01,1.408746588989999993e-01
CFzwtot,0.000000000000000000e+00,1.327566003800000061e-01,1.408850154519999953e-01,1.410372056370000071e-01,1.409958742140000054e-01
CLi,0.000000000000000000e+00,1.327770795619999944e-01,1.409152838640000127e-01,1.410674665830000118e-01,1.410275370730000033e-01
CLiw,0.000000000000000000e+00,1.328871448989999982e-01,1.410257689580000084e-01,1.411786381060000095e-01,1.411367932790000002e-01
CLo,2.490072760000000183e-04,2.526612290000000054e-04,2.531460730000000253e-04,2.531558330000000033e-04,2.531533640000000027e-04
CLtot,2.490072760000000183e-04,1.330297407909999952e-01,1.411684299369999895e-01,1.413206224159999913e-01,1.412806904380000117e-01
CLwtot,2.490072760000000183e-04,1.331398061290000046e-01,1.412789150310000130e-01,1.414317939380000111e-01,1.413899466430000029e-01
CMxi,0.000000000000000000e+00,2.908616930000000014e-04,1.167033499999999979e-05,2.836869999999999912e-06,3.328833999999999882e-06
CMxo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CMxtot,0.000000000000000000e+00,2.908616930000000014e-04,1.167033499999999979e-05,2.836869999999999912e-06,3.328833999999999882e-06
CMyi,0.000000000000000000e+00,-1.261686538829999982e-01,-1.289461965020000100e-01,-1.290949618089999862e-01,-1.290777864769999950e-01
CMyo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CMytot,0.000000000000000000e+00,-1.261686538829999982e-01,-1.289461965020000100e-01,-1.290949618089999862e-01,-1.290777864769999950e-01
CMzi,0.000000000000000000e+00,-1.954858099999999917e-05,2.171960000000000081e-07,6.205599999999999928e-07,8.417449999999999978e-07
CMzo,0.000000000000000000e+00,-5.197269999999999793e-07,-2.148699999999999911e-08,-4.428000000000000012e-09,-5.362999999999999782e-09
CMztot,0.000000000000000000e+00,-2.006830800000000085e-05,1.957079999999999946e-07,6.161329999999999758e-07,8.363830000000000058e-07
CSi,0.000000000000000000e+00,-2.377534000000000198e-06,6.913640000000000225e-07,6.598169999999999585e-07,6.604560000000000213e-07
CSiw,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CSo,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CStot,0.000000000000000000e+00,-2.377534000000000198e-06,6.913640000000000225e-07,6.598169999999999585e-07,6.604560000000000213e-07
CSwtot,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
E,0.000000000000000000e+00,8.322270693619999715e-01,8.484531565489999982e-01,8.412210525829999508e-01,8.479773515890000057e-01
